,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
0,1274129043621687296,1274129043621687296,2020-06-19 23:56:50 UTC,2020-06-19,23:56:50,0,1689516060,vincent13031925,vincentyu.eth,,Tesla Solar Panel System Now Becomes More Affordable and Powerful   https://t.co/SA9ODqeRk4,en,[],['https://www.tesmanian.com/blogs/tesmanian-blog/tesla-solar-panels-have-now-become-more-powerful-and-cheaper'],[],2,23,93,[],[],https://twitter.com/vincent13031925/status/1274129043621687296,False,,0,,,,,,,,[],,,,,0.0025922,0.10108689,0.89632094
1,1274126709038579712,1274126709038579712,2020-06-19 23:47:34 UTC,2020-06-19,23:47:34,0,6655612,ekp,Ellen K. Pao,,Tesla being Tesla on Juneteenth. A fake unpaid holiday won't make me forget this article  https://t.co/ujer1RVwys,en,[],['https://www.nytimes.com/2018/11/30/business/tesla-factory-racism.html'],[],6,50,180,[],[],https://twitter.com/ekp/status/1274126709038579712,False,,0,,,,,,,,[],,,,,0.5429298,0.40033644,0.056733903
2,1274123390161260544,1274123390161260544,2020-06-19 23:34:22 UTC,2020-06-19,23:34:22,0,947567484533596160,alexcobb_,Alex Cobb,,Elon: “Juneteenth Is Now a Holiday At Tesla and SpaceX  Also Elon: “You won’t be paid if you don’t show up”,en,[],[],[],6,6,69,[],[],https://twitter.com/AlexCobb_/status/1274123390161260544,False,,0,,,,,,,,[],,,,,0.16284275,0.71264267,0.12451439
3,1274121808271175680,1274121808271175680,2020-06-19 23:28:05 UTC,2020-06-19,23:28:05,0,956834823557058560,getjeda,Jeda Products,,"STORE CREDIT GIVEAWAY FOR FATHER'S DAY. We'd like to gift a winner $89 in store credit to do as they please. Valid on everything, sitewide. Winner announced this Sunday.   1. Follow  @getjeda   2. Reply or Retweet with your Tesla's name    https://t.co/RAMmjR0IEY  https://t.co/FzGxdrcbCZ",en,"[{'screen_name': 'getjeda', 'name': 'jeda products', 'id': '956834823557058560'}]",['http://getjeda.com'],['https://pbs.twimg.com/media/Ea6XBMEUcAEqi9s.jpg'],161,32,71,[],[],https://twitter.com/getjeda/status/1274121808271175680,False,,1,https://pbs.twimg.com/media/Ea6XBMEUcAEqi9s.jpg,,,,,,,[],,,,,0.0031271256,0.2591617,0.73771125
4,1274118045716316160,1274118045716316160,2020-06-19 23:13:08 UTC,2020-06-19,23:13:08,0,4212949768,luke43948819,Luke,,Feature request: “Hospital Mode” preset a hospital location in the nav that is easy to find when you’re panicked and trying to find the quickest route. Had to rush my daughter to the emerg today. @elonmusk @tesla @Model3Owners @thirdrowtesla @vincent13031925 @Kristennetten,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'model3owners', 'name': 'trev page', 'id': '704835627183788032'}, {'screen_name': 'thirdrowtesla', 'name': 'third row tesla podcast', 'id': '1139310453987745792'}, {'screen_name': 'vincent13031925', 'name': 'vincentyu.eth', 'id': '1689516060'}, {'screen_name': 'kristennetten', 'name': '•k10•♥️🕊🇺🇦 🦊', 'id': '985686123123949568'}]",[],[],14,15,136,[],[],https://twitter.com/Luke43948819/status/1274118045716316160,False,,0,,,,,,,,[],,,,,0.081034146,0.7294497,0.18951614
5,1274112302640279552,1274112302640279552,2020-06-19 22:50:19 UTC,2020-06-19,22:50:19,0,1354932386,real_futurist,David Flamm,,"New Cathie Wood interview. She mentions something very interesting about a potential impending @Tesla ride hailing service, w human drivers, that would significantly increase her $6800 5-year $TSLA PT. “Biggest Investment opportunity of our lives”.  https://t.co/pc5hcJRa5t",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",['https://www.marketwatch.com/story/coronavirus-was-the-perfect-storm-for-tech-innovation-and-this-fund-manager-made-out-2020-06-11'],[],4,21,111,[],['tsla'],https://twitter.com/Real_Futurist/status/1274112302640279552,False,,0,,,,,,,,[],,,,,0.0021784373,0.050677374,0.9471442
6,1274106195201142791,1274105053998022656,2020-06-19 22:26:03 UTC,2020-06-19,22:26:03,0,716933677,adamwathan,Adam Wathan,,@dhh @elonmusk @pschiller The Tesla app is clearly a business app David. Employers buy their employees Teslas all the time.,en,[],[],[],6,2,107,[],[],https://twitter.com/adamwathan/status/1274106195201142791,False,,0,,,,,,,,"[{'screen_name': 'dhh', 'name': 'DHH', 'id': '14561327'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'pschiller', 'name': 'Philip Schiller', 'id': '17104751'}]",,,,,0.032652028,0.7827765,0.18457143
7,1274105053998022656,1274105053998022656,2020-06-19 22:21:31 UTC,2020-06-19,22:21:31,0,14561327,dhh,DHH,,Wonder what my good friend ⁦@elonmusk⁩ would say if ⁦@pschiller⁩ showed up with a demand to take a 30% cut of every new Tesla 😄? #YouDownloadTheAppAndItDoesntWork  https://t.co/BQ1Ja5Y7hI,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'pschiller', 'name': 'philip schiller', 'id': '17104751'}]",[],['https://pbs.twimg.com/media/Ea6HyvkUEAMXrFK.jpg'],36,59,667,['youdownloadtheappanditdoesntwork'],[],https://twitter.com/dhh/status/1274105053998022656,False,,1,https://pbs.twimg.com/media/Ea6HyvkUEAMXrFK.jpg,,,,,,,[],,,,,0.3121064,0.5254808,0.16241278
8,1274104277473136641,1274104277473136641,2020-06-19 22:18:26 UTC,2020-06-19,22:18:26,0,962805945020702722,teslacharts,TC,,"So bizarre that the entire world is already in ""how could they not have seen it"" mode with Wirecard, yet today's Tesla news can't possibly mean what we all know it means...",en,[],[],[],11,15,177,[],[],https://twitter.com/TESLAcharts/status/1274104277473136641,False,,0,,,,,,,,[],,,,,0.6611328,0.30739957,0.031467624
9,1274103956877312002,1274103215823470592,2020-06-19 22:17:09 UTC,2020-06-19,22:17:09,0,1110991404791226369,morganfailchild,roo,,"I have a theory that a bunch of nerds like my brother who did shit like fail classes bc they were too busy building battle bots just latched on because ""omfg NIKOLA TESLA, hnghhh, DEATH RAY, he's like TESLA, the NAME SAYS SO, freakin EPIC""",en,[],[],[],8,2,72,[],[],https://twitter.com/MorganFailchild/status/1274103956877312002,False,,0,,,,,,,,[],,,,,0.52127504,0.3363224,0.14240262
10,1274100686184239105,1274100686184239105,2020-06-19 22:04:09 UTC,2020-06-19,22:04:09,0,1233929232432205827,gailalfaratx,Gail Alfar,,Tesla makes fast cars.,en,[],[],[],7,4,65,[],[],https://twitter.com/GailAlfarATX/status/1274100686184239105,False,,0,,,,,,,,[],,,,,0.04020311,0.48362866,0.47616816
