,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
0,1126267437027143680,1126047967306231808,2019-05-08 23:27:36 UTC,2019-05-08,23:27:36,0,1106964910016217088,1or3rd,🌌🌛🪐Amanda 💙💜❤,,@mashable Can you ground the Tesla when you find put it splurged bc it got stoned one night and it's friends talked it into ALL the upgrades??,en,[],[],[],2,8,361,[],[],https://twitter.com/1Or3rd/status/1126267437027143680,False,,0,,,,,,,,"[{'screen_name': 'mashable', 'name': 'Mashable', 'id': '972651'}]",,,,,0.65623844,0.33094114,0.012820395
1,1126255517310042113,1126255517310042113,2019-05-08 22:40:14 UTC,2019-05-08,22:40:14,0,18856867,zerohedge,zerohedge,,MUSK SAYS HE RECOMMENDS TESLA PURCHASE OVER LEASE  https://t.co/fKuBBkze1k,en,[],[],['https://pbs.twimg.com/media/D6FDa9aX4AAJy6U.jpg'],15,12,98,[],[],https://twitter.com/zerohedge/status/1126255517310042113,False,,1,https://pbs.twimg.com/media/D6FDa9aX4AAJy6U.jpg,,,,,,,[],,,,,0.013921929,0.87450224,0.11157595
2,1126252872629272576,1126247435452370944,2019-05-08 22:29:44 UTC,2019-05-08,22:29:44,0,897211944314183680,nixons_head_,Nixon's Head,,"@elonmusk Let me get this straight.  To lease a Tesla for $399/mo, I have to give you $4500 when I order it, then another $5594 due at signing?  So over $10k down to lease the car?  What a rip off!  A good deal from a reputable company for this kind of car is actually ZERO down and $399/mo  https://t.co/idzHQA9o0g",en,[],[],['https://pbs.twimg.com/media/D6FAVexUwAA1IYQ.jpg'],24,13,102,[],[],https://twitter.com/Nixons_Head_/status/1126252872629272576,False,,1,https://pbs.twimg.com/media/D6FAVexUwAA1IYQ.jpg,,,,,,,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,,,,0.76235753,0.22203997,0.015602501
3,1126251971894136832,1126251971894136832,2019-05-08 22:26:09 UTC,2019-05-08,22:26:09,0,3681945732,vapes_diary,รαƭσรɦเ,,おはようございます  どらさんのどら汁 Tesla one tank 0.2Ω45w前後 まさにグレープフルーツメンソール！ シンプルでバランスがいい 美味いよ〜 今日もよろしくお願いします  https://t.co/nIU5K65od7  https://t.co/vt3Pqve9tg,ja,[],['https://doragoncreat.thebase.in/'],['https://pbs.twimg.com/media/D6FAKYyUcAAXgLh.jpg'],1,0,70,[],[],https://twitter.com/vapes_diary/status/1126251971894136832,False,,1,https://pbs.twimg.com/media/D6FAKYyUcAAXgLh.jpg,,,,,,,[],,,,,0.04176802,0.9212983,0.036933687
4,1126250551627395072,1126250551627395072,2019-05-08 22:20:30 UTC,2019-05-08,22:20:30,0,84950626,orthereaboot,luis carruthers,,this is a material guidance related to Residual Value Guarantees &amp; $TSLA financials generally. It's in written form with 0 safe harbour language. Was this written communication approved by the sitter? Can Musk keep spewing nonsense incompatible with Tesla stated financials?  https://t.co/ALBJv47W5v,en,[],[],['https://pbs.twimg.com/media/D6E-kf_W4AAPEBN.png'],15,23,122,[],['tsla'],https://twitter.com/orthereaboot/status/1126250551627395072,False,,1,https://pbs.twimg.com/media/D6E-kf_W4AAPEBN.png,,,,,,,[],,,,,0.739823,0.2504664,0.009710493
5,1126249537662676992,1126247435452370944,2019-05-08 22:16:29 UTC,2019-05-08,22:16:29,0,44196397,elonmusk,Elon Musk,,"Even though lease cost is lower, I recommend purchase, as buyer retains upside value of car vs lease where you have give it back to Tesla",en,[],[],[],597,397,11871,[],[],https://twitter.com/elonmusk/status/1126249537662676992,False,,0,,,,,,,,[],,,,,0.016817147,0.42726415,0.5559187
6,1126247779762868224,1126247435452370944,2019-05-08 22:09:30 UTC,2019-05-08,22:09:30,0,1068638846122893313,cryptobatmantv,₵ⱤɎP†Ø ₿🄰₮MAП,,@elonmusk I drive a Ford Ranger. I will upgrade to Tesla when I’m a famous movie star.,en,[],[],[],3,0,205,[],[],https://twitter.com/CryptoBatmanTV/status/1126247779762868224,False,,0,,,,,,,,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,,,,0.011772719,0.41321334,0.575014
7,1126243218742374400,1124282211925151744,2019-05-08 21:51:22 UTC,2019-05-08,21:51:22,0,44196397,elonmusk,Elon Musk,,@Model3DLR @mortchad @EV_Stevee @Tesla We’re closing the loop on Autobahn driving. Will improve dramatically in coming months. Ultra gemütlich.,en,[],[],[],33,51,767,[],[],https://twitter.com/elonmusk/status/1126243218742374400,False,,0,,,,,,,,"[{'screen_name': 'Model3DLR', 'name': 'Timo Gleissner', 'id': '3059145521'}, {'screen_name': 'mortchad', 'name': 'Chad Mortensen', 'id': '451261679'}, {'screen_name': 'EV_Stevee', 'name': 'Arthur Dent', 'id': '804473440765964289'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,,0.0046468386,0.14166601,0.8536871
8,1126242587709452288,1126169260684869632,2019-05-08 21:48:52 UTC,2019-05-08,21:48:52,0,2221633154,dpmarcus1,nirveli,,@BadGahMario @Xwill32 Now you living out the Tesla 😩😂,en,[],[],[],5,26,985,[],[],https://twitter.com/dpmarcus1/status/1126242587709452288,False,,0,,,,,,,,"[{'screen_name': 'BadGahMario', 'name': 'The Woo', 'id': '2255799908'}]",,,,,0.23101637,0.59424007,0.17474361
9,1126241351656398854,1126241351656398854,2019-05-08 21:43:57 UTC,2019-05-08,21:43:57,0,349249475,gerberkawasaki,Ross Gerber,,It's as if my soul mate took over the @Tesla twitter. $TSLA,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],11,3,99,[],['tsla'],https://twitter.com/GerberKawasaki/status/1126241351656398854,False,,0,,,,,,,,[],,,,,0.011562451,0.2455311,0.74290645
10,1126240263632969729,1126240263632969729,2019-05-08 21:39:38 UTC,2019-05-08,21:39:38,0,349249475,gerberkawasaki,Ross Gerber,,You wonder why they attack Tesla relentlessly. #Big #Oil #Money $TSLA,en,[],[],[],3,18,65,"['big', 'oil', 'money']",['tsla'],https://twitter.com/GerberKawasaki/status/1126240263632969729,False,https://twitter.com/tsrandall/status/1126146753835696128,0,,,,,,,,[],,,,,0.5818042,0.37739882,0.040796958
11,1126239458708328449,1126236405301014528,2019-05-08 21:36:26 UTC,2019-05-08,21:36:26,0,3532426698,teslamodel3fan,Tesla Model 3 Fan,,@elonmusk MANY people not on Twitter assume Teslas start at $70k+ and go and buy Accords etc instead. What do you suggest can be done to get word out that tesla? Owners reach out &amp; Twitter only go so far. #Model3,en,[],[],[],55,17,667,['model3'],[],https://twitter.com/teslamodel3fan/status/1126239458708328449,False,,0,,,,,,,,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,,,,0.4177464,0.5511967,0.031056875
