,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
0,0,1172656822903353346,1172656822903353346,2019-09-13 23:42:28 UTC,2019-09-13,23:42:28,0,2148233600,electrekco,Electrek.co,,Tesla launches new commercial solar online ordering with transparent pricing  https://t.co/YrCbtB5ZTU by @fredericlambert  https://t.co/KspAPC52NS,en,"[{'screen_name': 'fredericlambert', 'name': 'fred lambert', 'id': '38253449'}]",['https://electrek.co/2019/09/13/tesla-launches-commercial-solar-online-ordering-transparent-pricing/'],['https://pbs.twimg.com/media/EEYdKogXoAAfAfj.jpg'],6,45,188,[],[],https://twitter.com/ElectrekCo/status/1172656822903353346,False,,1,https://pbs.twimg.com/media/EEYdKogXoAAfAfj.jpg,,,,,,,[],,,,,0.003313347,0.43768474,0.55900204
1,1,1172655437012824064,1172655437012824064,2019-09-13 23:36:57 UTC,2019-09-13,23:36:57,0,234270825,kenjennings,Ken Jennings,,I just shook my head disappointedly because I saw a matte Tesla and the driver saw me and looked mad.,en,[],[],[],26,16,542,[],[],https://twitter.com/KenJennings/status/1172655437012824064,False,,0,,,,,,,,[],,,,,0.8649377,0.123655684,0.011406577
2,2,1172649151282073601,1172649151282073601,2019-09-13 23:11:59 UTC,2019-09-13,23:11:59,0,44196397,elonmusk,Elon Musk,,Tesla commercial solar ordering now live at  https://t.co/sCkn87vMa9!,en,[],['http://Tesla.com/bigsolar'],[],714,932,13769,[],[],https://twitter.com/elonmusk/status/1172649151282073601,False,,0,,,,,,,,[],,,,,0.008947718,0.93710446,0.05394788
3,3,1172648129117605889,1172648129117605889,2019-09-13 23:07:55 UTC,2019-09-13,23:07:55,0,238961049,alhan,Alhan Gençay,,been arguing with my boy for 20 mins because he kept saying Ealing Mosque in a conversation about Space.  Literally shouting it over and over. I had no idea what relevance it had to our conversation.  Then he started shouting Tesla.  My man was sayin Elon Musk the whole time,en,[],[],[],17,742,5056,[],[],https://twitter.com/alhan/status/1172648129117605889,False,,0,,,,,,,,[],,,,,0.60318726,0.3403734,0.056439385
4,4,1172647361270562816,1172647361270562816,2019-09-13 23:04:52 UTC,2019-09-13,23:04:52,0,851636720508338176,fastevrides,Mary Queen 👸🏼 of Stonks,,Thanks to the friendly driver of the white “Tesla 3” who waved 👋🏻👋🏻👋🏻enthusiastically at me while passing on SR 24 this afternoon. It made my day!  Keep waving!!  👋🏻  https://t.co/DX368art4p,en,[],[],['https://pbs.twimg.com/media/EEYUhzpUEAETLxb.jpg'],2,5,69,[],[],https://twitter.com/FastEVRides/status/1172647361270562816,False,,1,https://pbs.twimg.com/media/EEYUhzpUEAETLxb.jpg,,,,,,,[],,,,,0.0032290136,0.011776577,0.9849945
5,5,1172647260825341952,1172647260825341952,2019-09-13 23:04:28 UTC,2019-09-13,23:04:28,0,1689516060,vincent13031925,vincentyu.eth,,"Went to Tesla showroom (Costa Mesa) last weekend with my buddy to order the Model X last weekend. And now, his girlfriend just ordered a Model S today! Congratulation!! 🍻🎉💯  $TSLA #Tesla #ModelX #ModelS",en,[],[],[],5,16,222,"['tesla', 'modelx', 'models']",['tsla'],https://twitter.com/vincent13031925/status/1172647260825341952,False,https://twitter.com/vincent13031925/status/1170500850168369152,0,,,,,,,,[],,,,,0.0013757568,0.01640092,0.98222345
6,6,1172646133748756482,1172646133748756482,2019-09-13 22:59:59 UTC,2019-09-13,22:59:59,0,2531643876,melaynalokosky,KillingMyCareer,,"Here's a @Tesla driver on Autopilot, in LA traffic, who decides to sit outside the car window &amp; fix something on the roof.  Hey  @TheJusticeDept  @DOTInspectorGen  @NHTSAgov  @FTC  @FBI  any of you have a problem with this?  #TheSociopathicBusinessModel  September 2019 $TSLAQ  https://t.co/p6ghfHGrcR",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'thejusticedept', 'name': 'justice department', 'id': '73181712'}, {'screen_name': 'dotinspectorgen', 'name': 'u.s. dot oig', 'id': '86156505'}, {'screen_name': 'nhtsagov', 'name': 'nhtsagov', 'id': '49706919'}, {'screen_name': 'ftc', 'name': 'ftc', 'id': '187993109'}, {'screen_name': 'fbi', 'name': 'fbi', 'id': '17629860'}]",[],[],16,22,83,['thesociopathicbusinessmodel'],['tslaq'],https://twitter.com/MelaynaLokosky/status/1172646133748756482,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1172645967717253120/pu/img/6R0FnVzfsRPz9Uf4.jpg,,,,,,,[],,,,,0.24099636,0.71787554,0.04112809
7,7,1172640374202011649,1172640374202011649,2019-09-13 22:37:06 UTC,2019-09-13,22:37:06,0,20936098,joeycreel,Joey Creel,,I just bought a @Tesla,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],43,20,527,[],[],https://twitter.com/JoeyCreel/status/1172640374202011649,False,,0,,,,,,,,[],,,,,0.013635705,0.75581986,0.23054455
8,8,1172637907057725440,1172637907057725440,2019-09-13 22:27:18 UTC,2019-09-13,22:27:18,0,49417006,sofiaan,Sofiaan Fraval,,Tesla solar really is a money printer on your roof,en,[],[],[],4,11,86,[],[],https://twitter.com/Sofiaan/status/1172637907057725440,False,https://twitter.com/vincent13031925/status/1172636884805152768,0,,,,,,,,[],,,,,0.20436394,0.5093262,0.28630984
9,9,1172636884805152768,1172636884805152768,2019-09-13 22:23:14 UTC,2019-09-13,22:23:14,0,1689516060,vincent13031925,vincentyu.eth,,"Insane! My buddy bought Tesla Solar Panels &amp; started to operate 6 months ago (Mar 15). Charging his Model S 60 &amp; Model 3 MR at home most of the time.   Recent @SCE statement show $462.40 credit!   @elonmusk is right, it’s like printing money on ur roof!   https://t.co/kuov0zpoiv  https://t.co/iJmNbpIGJi",en,"[{'screen_name': 'sce', 'name': 'sce', 'id': '16002973'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",['https://www.tesla.com/energy/design?referral=vincent68747&redirect=no'],['https://pbs.twimg.com/media/EEYLB4CX4A0QE6O.jpg'],58,231,2567,[],[],https://twitter.com/vincent13031925/status/1172636884805152768,False,,1,https://pbs.twimg.com/media/EEYLB4CX4A0QE6O.jpg,,,,,,,[],,,,,0.0023830358,0.0528131,0.94480383
