,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
0,1328118565522845703,1328118565522845703,2020-11-15 23:31:55 UTC,2020-11-15,23:31:55,0,2742967091,dykaren21,Dykaren 🐸🪖🕸,,Butikerna gapar tomma i Ronneby centrum &amp; vädjar om stöd men Per Bolund(MP) menar att som man bäddar får man ligga. De bad inte om ett 🕌-kalifat  Så arrogant &amp; verklighetsfrånvänt. Som när han tyckte att norrlänningarna kunde köpa Tesla istället för att gnälla över bensinpriset.  https://t.co/7RMeAw10e6,sv,[],[],"['https://pbs.twimg.com/media/Em5syqTXIAUUJfa.jpg', 'https://pbs.twimg.com/media/Em5sys4W4AAx7EF.jpg', 'https://pbs.twimg.com/media/Em5syvWXUAM9xwy.jpg', 'https://pbs.twimg.com/media/Em5sywbXEAQNC9a.jpg']",5,32,194,[],[],https://twitter.com/Dykaren21/status/1328118565522845703,False,,1,https://pbs.twimg.com/media/Em5syqTXIAUUJfa.jpg,,,,,,,[],,,,,0.26927194,0.67265,0.058078196
1,1328116038605688832,1328116038605688832,2020-11-15 23:21:53 UTC,2020-11-15,23:21:53,0,1901199109,zbdk7,zbdk,,rahmetli nikola tesla'nin da dedigi gibi kotu insanlar kotu aq,tr,[],[],[],1,0,56,[],[],https://twitter.com/zbdk7/status/1328116038605688832,False,,0,,,,,,,,[],,,,,0.07890899,0.8499111,0.071179986
2,1328112361761353728,1328112361761353728,2020-11-15 23:07:16 UTC,2020-11-15,23:07:16,0,1233929232432205827,gailalfaratx,Gail Alfar,,"So while @elonmusk has crew 🐉 dragon prepping for space with @SpaceX , here’s what’s happening right now on the ground at Tesla Giga Texas! The FIRST pillar was raised!   Damnnnnnnn!  https://t.co/sMsEeQKuO5",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'spacex', 'name': 'spacex', 'id': '34743251'}]",[],"['https://pbs.twimg.com/media/Em5nItNXYAE4q55.jpg', 'https://pbs.twimg.com/media/Em5nItPW8AEFna6.jpg', 'https://pbs.twimg.com/media/Em5nItRXYAIGqig.jpg']",11,37,477,[],[],https://twitter.com/GailAlfarATX/status/1328112361761353728,False,,1,https://pbs.twimg.com/media/Em5nItNXYAE4q55.jpg,,,,,,,[],,,,,0.012104998,0.47533786,0.5125572
3,1328110913216450562,1328110913216450562,2020-11-15 23:01:31 UTC,2020-11-15,23:01:31,0,100731315,actualidadrt,RT en Español,,Imágenes difundidas por un 'hacker' muestran un accidente ocurrido en una autopista cuando el sistema de alerta de colisión frontal desactivó el piloto automático de un auto Tesla  https://t.co/dtBSSPImjt,es,[],[],[],7,87,197,[],[],https://twitter.com/ActualidadRT/status/1328110913216450562,False,,1,https://pbs.twimg.com/media/EmuHD6cWMAcjuEM.jpg,,,,,,,[],,,,,0.25147736,0.7154499,0.033072613
4,1328103651961958401,1328103651961958401,2020-11-15 22:32:40 UTC,2020-11-15,22:32:40,0,989641938553966595,pjotrowicz,pjotrowicz,,"Adam Hofman na pewno jest niewinny, padł ofiarą polskiej zawiści bo schudł, biega, wyprzystojniał, jeździ teslą i jak sam twiedzi ma dużego i leci na niego nawet Robert Mazurek podczas wywiadów w RMF. Tego nienawistnicy nie mogli już znieść i próbują go wrobić!",pl,[],[],[],5,0,77,[],[],https://twitter.com/pjotrowicz/status/1328103651961958401,False,,0,,,,,,,,[],,,,,0.06487744,0.7904906,0.14463197
5,1328093930810957826,1328093930810957826,2020-11-15 21:54:02 UTC,2020-11-15,21:54:02,0,31116819,mike_seeley,Michael Seeley,,The #Crew1 crew travelled to the pad in style in a @Tesla motorcade.   Here is #JAXA's @Astro_Soichi waving as he passes by the KSC Press Site.  #LaunchAmerica  https://t.co/TGu9DUJDMn,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'astro_soichi', 'name': 'noguchi, soichi 野口\u3000聡一（のぐち\u3000そういち）', 'id': '85891683'}]",[],['https://pbs.twimg.com/media/Em5Vh7yXEAINeNK.jpg'],4,49,335,"['crew1', 'jaxa', 'launchamerica']",[],https://twitter.com/Mike_Seeley/status/1328093930810957826,False,,1,https://pbs.twimg.com/media/Em5Vh7yXEAINeNK.jpg,,,,,,,[],,,,,0.0028828052,0.64316064,0.35395658
6,1328093678792040448,1328093678792040448,2020-11-15 21:53:02 UTC,2020-11-15,21:53:02,0,1118594454515003393,dirtytesla,Dirty Tesla,,"FSD Beta taking a perfect left at a 4 way stop, and immediately taking a right to merge onto the highway. Full video:  https://t.co/7MhoYnkbjh  #FSDBeta @Tesla  https://t.co/BykWluHyDQ",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",['https://www.youtube.com/watch?v=xaRWlFswgbs'],[],7,8,71,['fsdbeta'],[],https://twitter.com/DirtyTesLa/status/1328093678792040448,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1328093015076954112/pu/img/u1mU7ZXpP4U7iVm6.jpg,,,,,,,[],,,,,0.01008693,0.8102055,0.17970759
7,1328092604781752320,1328092604781752320,2020-11-15 21:48:46 UTC,2020-11-15,21:48:46,0,119897041,lori_garver,Lori Garver,,"I need to get in my own car (a Mini, not a Tesla) to head to KSC myself, but am transfixed watching ⁦@owensfellowship⁩ ⁦@Maddie_Kothe⁩ who at one time had imposter syndrome, leading this crew close out! ⁦@NASA⁩ ⁦@SpaceX⁩  https://t.co/qVHtln1Iqp",en,"[{'screen_name': 'owensfellowship', 'name': 'brooke owens fellows', 'id': '774811161791303680'}, {'screen_name': 'maddie_kothe', 'name': 'maddie kothe', 'id': '1010641497337851905'}, {'screen_name': 'nasa', 'name': 'nasa', 'id': '11348282'}, {'screen_name': 'spacex', 'name': 'spacex', 'id': '34743251'}]",[],['https://pbs.twimg.com/media/Em5VLoSW8AY5eX6.jpg'],2,7,103,[],[],https://twitter.com/Lori_Garver/status/1328092604781752320,False,,1,https://pbs.twimg.com/media/Em5VLoSW8AY5eX6.jpg,,,,,,,[],,,,,0.06033764,0.57407814,0.36558422
8,1328087478440521728,1328087478440521728,2020-11-15 21:28:24 UTC,2020-11-15,21:28:24,0,21292523,nasaspaceflight,Chris Bergin - NSF,,"Crew-1 astronauts have arrived at 39A, past the HIF and check out the scale as the Tesla X's come into view of the Falcon 9!   https://t.co/f5EomxttdE  https://t.co/2Ls9uWrk5N",en,[],['https://www.youtube.com/watch?v=3R4BIMxt46k'],[],2,17,157,[],[],https://twitter.com/NASASpaceflight/status/1328087478440521728,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1328087307682000896/pu/img/SzX2fkdj2LCK1h0c.jpg,,,,,,,[],,,,,0.003298565,0.7050184,0.29168305
9,1328087040131469314,1328087040131469314,2020-11-15 21:26:39 UTC,2020-11-15,21:26:39,0,1011352897144180737,spaceoffshore,Gav Cornwell 🚢🚀,,Three tiny Tesla's vs one enormous rocket.  https://t.co/LsMWetRaOg,en,[],[],['https://pbs.twimg.com/media/Em5P7_eXcAcFQ6p.jpg'],0,7,105,[],[],https://twitter.com/SpaceOffshore/status/1328087040131469314,False,,1,https://pbs.twimg.com/media/Em5P7_eXcAcFQ6p.jpg,,,,,,,[],,,,,0.04152895,0.79471177,0.16375929
